task_id,series,system_name,display_label,metric_source,feasible_utility,ndcg_at_k,action_validity,compliance_rate,constrained_regret,oracle_utility
CARA_LO_CHEMBL1614295_Potency_0004,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,49.959999999999994,0.8687136325541075,1.0,1.0,7.280000000000001,57.239999999999995
CARA_LO_CHEMBL2032586_IC50_0005,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,82.42999999999999,0.9447432584156493,1.0,1.0,5.810000000000002,88.24
CARA_LO_CHEMBL2038596_IC50_0006,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,63.71000000000001,0.7770386313603188,1.0,1.0,15.299999999999997,79.01
CARA_LO_CHEMBL2046255_IC50_0007,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,63.34,0.8450816942823741,1.0,1.0,8.47999999999999,71.82
CARA_LO_CHEMBL2328568_IC50_0008,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,71.72999999999999,0.8420761165470204,1.0,1.0,14.26000000000002,85.99000000000001
CARA_LO_CHEMBL3431931_IC50_0009,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,62.56999999999999,0.9843135140537592,1.0,1.0,0.7300000000000111,63.300000000000004
CARA_LO_CHEMBL3705123_IC50_0010,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,77.28,0.9566344514031375,1.0,1.0,3.2199999999999847,80.49999999999999
CARA_LO_CHEMBL3705125_IC50_0011,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,71.33999999999999,0.8997283113598658,1.0,1.0,7.5800000000000125,78.92
CARA_LO_CHEMBL3705142_IC50_0012,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,71.78,0.9399098187018121,1.0,1.0,1.1600000000000108,72.94000000000001
CARA_LO_CHEMBL3705264_IC50_0013,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,62.6,0.875892655350704,1.0,1.0,8.160000000000004,70.76
CARA_LO_CHEMBL3705271_IC50_0014,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,75.44999999999999,0.9181917210906566,1.0,1.0,6.739999999999995,82.18999999999998
CARA_LO_CHEMBL3705334_IC50_0015,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,67.49,0.9296464122938111,1.0,1.0,5.47999999999999,72.96999999999998
CARA_LO_CHEMBL3705357_IC50_0016,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,91.34,0.9556851402345725,1.0,1.0,3.889999999999972,95.22999999999998
CARA_LO_CHEMBL3705358_IC50_0017,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,67.11,0.9141650130256423,1.0,1.0,6.269999999999996,73.38
CARA_LO_CHEMBL3705399_Ki_0018,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,83.54,0.937446158130718,1.0,1.0,3.9000000000000057,87.44000000000001
CARA_LO_CHEMBL3705467_IC50_0019,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,69.42999999999999,0.9518238307467031,1.0,1.0,3.6700000000000017,73.1
CARA_LO_CHEMBL3705476_IC50_0020,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,68.23,0.9572891940599074,1.0,1.0,3.569999999999979,71.79999999999998
CARA_LO_CHEMBL3705480_Ki_0021,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,89.41999999999999,0.9248629336784867,1.0,1.0,6.0800000000000125,95.5
CARA_LO_CHEMBL3705486_Ki_0022,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,76.63,0.9228683563191944,1.0,1.0,6.935000000000002,83.565
CARA_LO_CHEMBL3705705_IC50_0023,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,78.00999999999999,0.9653339754824208,1.0,1.0,2.035000000000011,80.045
CARA_LO_CHEMBL3705715_Ki_0024,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,87.71000000000001,0.8938718751812678,1.0,1.0,10.039999999999978,97.74999999999999
CARA_LO_CHEMBL3705825_Ki_0025,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,74.545,0.9096127103939282,1.0,1.0,7.855000000000004,82.4
CARA_LO_CHEMBL3705860_IC50_0026,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,87.68,0.9670967519838247,1.0,1.0,3.7299999999999898,91.41
CARA_LO_CHEMBL3705868_IC50_0027,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,66.33999999999999,0.9167918660000963,1.0,1.0,7.210000000000008,73.55
CARA_LO_CHEMBL3705882_Ki_0028,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,79.39999999999999,0.9229503592178395,1.0,1.0,6.949999999999989,86.34999999999998
CARA_LO_CHEMBL3705899_IC50_0029,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,79.35,0.9526153233720009,1.0,1.0,4.920000000000002,84.27
CARA_LO_CHEMBL3705917_IC50_0030,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,70.44,0.9593892939888469,1.0,1.0,2.3499999999999943,72.78999999999999
CARA_LO_CHEMBL3705960_IC50_0031,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,83.28999999999999,0.9378189209259338,1.0,1.0,6.88000000000001,90.17
CARA_LO_CHEMBL3705963_IC50_0032,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,63.83,0.9258830453486642,1.0,1.0,4.609999999999999,68.44
CARA_LO_CHEMBL3705983_IC50_0033,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,66.44,0.930435834008504,1.0,1.0,5.050000000000011,71.49000000000001
CARA_LO_CHEMBL3706272_IC50_0034,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,80.15499999999999,0.9253737361515056,1.0,1.0,5.435000000000002,85.58999999999999
CARA_LO_CHEMBL3706298_IC50_0035,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,88.32999999999998,0.9706862925465929,1.0,1.0,2.8300000000000125,91.16
CARA_LO_CHEMBL3706356_IC50_0036,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,74.64,0.92404896752572,1.0,1.0,7.0249999999999915,81.66499999999999
CARA_LO_CHEMBL3706360_IC50_0037,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,74.5,0.9358258318234715,1.0,1.0,5.8799999999999955,80.38
CARA_LO_CHEMBL3707497_IC50_0038,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,69.46999999999998,0.9210646530331754,1.0,1.0,6.269999999999996,75.73999999999998
CARA_LO_CHEMBL3707783_IC50_0039,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,75.99,0.9574000295099367,1.0,1.0,3.3900000000000006,79.38
CARA_LO_CHEMBL3707789_Ki_0040,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,84.02999999999999,0.9861650348153468,1.0,1.0,1.1900000000000261,85.22000000000001
CARA_LO_CHEMBL3707834_Ki_0041,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,81.52,0.9811658778548862,1.0,1.0,2.0400000000000063,83.56
CARA_LO_CHEMBL3707951_IC50_0042,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,72.59,0.9141380561363083,1.0,1.0,5.060000000000002,77.65
CARA_LO_CHEMBL3707962_IC50_0043,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,74.9,0.8682692849368292,1.0,1.0,11.099999999999994,86.0
CARA_LO_CHEMBL3734174_IC50_0044,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,78.79,0.8809912897178075,1.0,1.0,7.709999999999994,86.5
CARA_LO_CHEMBL3734552_EC50_0045,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,82.995,0.8807611841797139,1.0,1.0,11.775000000000006,94.77000000000001
CARA_LO_CHEMBL3883076_IC50_0046,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,59.91999999999999,0.919822023539422,1.0,1.0,5.120000000000019,65.04
CARA_LO_CHEMBL3887029_Ki_0047,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,77.135,0.9403565747236042,1.0,1.0,5.464999999999989,82.6
CARA_LO_CHEMBL3887030_Ki_0048,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,61.86,0.9454880494190764,1.0,1.0,3.4000000000000057,65.26
CARA_LO_CHEMBL3887063_IC50_0049,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,74.45,0.8262959620376722,1.0,1.0,14.170000000000002,88.62
CARA_LO_CHEMBL3887074_IC50_0050,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,81.32,0.9019831052985904,1.0,1.0,9.599999999999994,90.91999999999999
CARA_LO_CHEMBL3887224_IC50_0051,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,55.83,0.9607377781021612,1.0,1.0,0.0800000000000054,55.910000000000004
CARA_LO_CHEMBL3887259_EC50_0052,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,64.08,0.8776082954951069,1.0,1.0,8.320000000000007,72.4
CARA_LO_CHEMBL3887288_IC50_0053,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,87.14,0.9745802416664653,1.0,1.0,2.8599999999999994,90.0
CARA_LO_CHEMBL3887334_IC50_0054,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,74.84,0.8908107998068722,1.0,1.0,6.72999999999999,81.57
CARA_LO_CHEMBL3887429_IC50_0055,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,75.55,0.899907830149396,1.0,1.0,8.659999999999997,84.21
CARA_LO_CHEMBL3887731_Ki_0056,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,88.59999999999998,0.9485760631440988,1.0,1.0,5.15000000000002,93.75
CARA_LO_CHEMBL3887866_IC50_0057,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,65.65,0.8397405155560699,1.0,1.0,12.519999999999982,78.16999999999999
CARA_LO_CHEMBL3887887_IC50_0058,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,67.39,0.8499761781902153,1.0,1.0,11.549999999999997,78.94
CARA_LO_CHEMBL3888033_IC50_0059,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,86.98,0.9227206641581277,1.0,1.0,6.719999999999985,93.69999999999999
CARA_LO_CHEMBL3888094_IC50_0060,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,68.69,0.8977082109268636,1.0,1.0,9.210000000000008,77.9
CARA_LO_CHEMBL3888209_IC50_0061,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,66.17,0.8786701409040811,1.0,1.0,8.690000000000012,74.86000000000001
CARA_LO_CHEMBL3888296_IC50_0062,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,90.30000000000001,0.9552677330633642,1.0,1.0,5.094999999999999,95.39500000000001
CARA_LO_CHEMBL3888825_IC50_0063,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,74.66000000000001,0.8469553423563383,1.0,1.0,14.769999999999982,89.42999999999999
CARA_LO_CHEMBL3888867_IC50_0064,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,62.949999999999996,0.9169464164206791,1.0,1.0,4.800000000000004,67.75
CARA_LO_CHEMBL3888870_IC50_0065,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,83.97,0.962155349018727,1.0,1.0,2.969999999999999,86.94
CARA_LO_CHEMBL3889097_IC50_0066,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,76.76999999999998,0.9263985931444841,1.0,1.0,5.570000000000022,82.34
CARA_LO_CHEMBL3889159_IC50_0067,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,86.53,0.9244731904962747,1.0,1.0,7.079999999999984,93.60999999999999
CARA_LO_CHEMBL3889186_IC50_0068,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,88.41000000000001,0.9511441411622776,1.0,1.0,5.61999999999999,94.03
CARA_LO_CHEMBL3889262_IC50_0069,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,85.95,0.9576306936463068,1.0,1.0,2.3000000000000114,88.25000000000001
CARA_LO_CHEMBL4388634_IC50_0070,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,41.16,0.9856502399452168,1.0,1.0,0.4000000000000128,41.56000000000001
CARA_LO_CHEMBL4404752_IC50_0071,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,75.21,0.9313688173158228,1.0,1.0,5.700000000000003,80.91
CARA_LO_CHEMBL4418470_EC50_0072,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,71.1,0.9712631335498119,1.0,1.0,2.3999999999999915,73.49999999999999
CARA_LO_CHEMBL4476912_IC50_0073,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,54.370000000000005,0.8693673282784926,1.0,1.0,6.859999999999999,61.230000000000004
CARA_LO_CHEMBL4476963_IC50_0074,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,51.86,0.9526867229614662,1.0,1.0,1.6799999999999926,53.53999999999999
CARA_LO_CHEMBL4477153_IC50_0075,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,78.91999999999999,0.9593594493412357,1.0,1.0,3.529999999999987,82.44999999999997
CARA_LO_CHEMBL4712750_IC50_0076,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,63.199999999999996,0.9651240026484279,1.0,1.0,2.1999999999999957,65.39999999999999
CARA_LO_CHEMBL4739819_EC50_0077,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,73.41999999999999,0.9215509657255063,1.0,1.0,6.77000000000001,80.19
CARA_LO_CHEMBL641707_IC50_0078,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,52.739999999999995,0.9509516684884393,1.0,1.0,1.4400000000000048,54.18
CARA_LO_CHEMBL648337_IC50_0079,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,70.74000000000001,0.8209958422458171,1.0,1.0,18.75,89.49000000000001
CARA_LO_CHEMBL652259_IC50_0080,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,73.41,0.9073582995336869,1.0,1.0,3.0700000000000074,76.48
CARA_LO_CHEMBL656248_IC50_0081,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,80.44999999999999,0.9447871794738847,1.0,1.0,4.470000000000013,84.92
CARA_LO_CHEMBL658042_Ki_0082,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,77.56,0.9168790412681708,1.0,1.0,6.849999999999994,84.41
CARA_LO_CHEMBL658217_Ki_0083,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,69.61,0.8928063571474486,1.0,1.0,8.840000000000003,78.45
CARA_LO_CHEMBL663407_Ki_0084,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,66.27,0.8885893629391323,1.0,1.0,10.550000000000011,76.82000000000001
CARA_LO_CHEMBL664960_Ki_0085,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,74.06,0.8800414038119699,1.0,1.0,9.609999999999985,83.66999999999999
CARA_LO_CHEMBL819742_Ki_0086,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,67.64999999999999,0.9342799929954044,1.0,1.0,4.930000000000007,72.58
CARA_LO_CHEMBL829091_IC50_0087,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,79.82000000000001,0.8913084057151577,1.0,1.0,6.749999999999986,86.57
CARA_LO_CHEMBL830957_IC50_0088,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,74.55,0.9203008455739369,1.0,1.0,5.240000000000009,79.79
CARA_LO_CHEMBL856174_IC50_0089,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,73.39999999999999,0.7860044884258583,1.0,1.0,21.100000000000023,94.50000000000001
CARA_LO_CHEMBL863649_EC50_0090,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,78.88000000000001,0.9620442498934563,1.0,1.0,1.4099999999999824,80.28999999999999
CARA_LO_CHEMBL879102_Ki_0091,Similarity baseline,similarity_to_best_active,Similarity-to-best-active baseline,final,67.39999999999999,0.933681982383476,1.0,1.0,3.670000000000016,71.07000000000001
CARA_LO_CHEMBL1006579_IC50_0001,Rules-only baseline,rules_only,Rule/desirability baseline,final,64.125,0.8124131794181539,1.0,1.0,14.444999999999993,78.57
CARA_LO_CHEMBL1048115_IC50_0002,Rules-only baseline,rules_only,Rule/desirability baseline,final,66.64,0.8359244681113739,1.0,1.0,10.36,77.0
CARA_LO_CHEMBL1243978_IC50_0003,Rules-only baseline,rules_only,Rule/desirability baseline,final,53.4,0.7066682146994125,1.0,1.0,17.46,70.86
CARA_LO_CHEMBL1614295_Potency_0004,Rules-only baseline,rules_only,Rule/desirability baseline,final,50.410000000000004,0.8716084415369112,1.0,1.0,6.829999999999991,57.239999999999995
CARA_LO_CHEMBL2032586_IC50_0005,Rules-only baseline,rules_only,Rule/desirability baseline,final,77.53,0.8573033223504726,1.0,1.0,10.709999999999994,88.24
CARA_LO_CHEMBL2038596_IC50_0006,Rules-only baseline,rules_only,Rule/desirability baseline,final,61.63000000000001,0.7582960892424206,1.0,1.0,17.379999999999995,79.01
CARA_LO_CHEMBL2046255_IC50_0007,Rules-only baseline,rules_only,Rule/desirability baseline,final,61.65,0.8375088586006945,1.0,1.0,10.169999999999995,71.82
CARA_LO_CHEMBL2328568_IC50_0008,Rules-only baseline,rules_only,Rule/desirability baseline,final,60.550000000000004,0.6790282465246221,1.0,1.0,25.440000000000005,85.99000000000001
CARA_LO_CHEMBL3431931_IC50_0009,Rules-only baseline,rules_only,Rule/desirability baseline,final,50.190000000000005,0.7572454460792316,1.0,1.0,13.11,63.300000000000004
CARA_LO_CHEMBL3705123_IC50_0010,Rules-only baseline,rules_only,Rule/desirability baseline,final,64.28,0.7883430181700588,1.0,1.0,16.219999999999985,80.49999999999999
CARA_LO_CHEMBL3705125_IC50_0011,Rules-only baseline,rules_only,Rule/desirability baseline,final,71.34,0.8740104386605105,1.0,1.0,7.579999999999998,78.92
CARA_LO_CHEMBL3705142_IC50_0012,Rules-only baseline,rules_only,Rule/desirability baseline,final,70.53,0.9203281104256295,1.0,1.0,2.410000000000011,72.94000000000001
CARA_LO_CHEMBL3705264_IC50_0013,Rules-only baseline,rules_only,Rule/desirability baseline,final,57.85000000000001,0.8029345436833843,1.0,1.0,12.909999999999997,70.76
CARA_LO_CHEMBL3705271_IC50_0014,Rules-only baseline,rules_only,Rule/desirability baseline,final,74.105,0.8880159011739386,1.0,1.0,8.08499999999998,82.18999999999998
CARA_LO_CHEMBL3705334_IC50_0015,Rules-only baseline,rules_only,Rule/desirability baseline,final,56.8,0.751166370907921,1.0,1.0,16.169999999999987,72.96999999999998
CARA_LO_CHEMBL3705357_IC50_0016,Rules-only baseline,rules_only,Rule/desirability baseline,final,71.96000000000001,0.7588624902995322,1.0,1.0,23.269999999999968,95.22999999999998
CARA_LO_CHEMBL3705358_IC50_0017,Rules-only baseline,rules_only,Rule/desirability baseline,final,62.18,0.8321321347504603,1.0,1.0,11.199999999999996,73.38
CARA_LO_CHEMBL3705399_Ki_0018,Rules-only baseline,rules_only,Rule/desirability baseline,final,77.18,0.8727347832650205,1.0,1.0,10.260000000000005,87.44000000000001
CARA_LO_CHEMBL3705467_IC50_0019,Rules-only baseline,rules_only,Rule/desirability baseline,final,66.69,0.9273579105659493,1.0,1.0,6.409999999999997,73.1
CARA_LO_CHEMBL3705476_IC50_0020,Rules-only baseline,rules_only,Rule/desirability baseline,final,58.95,0.8297315885340244,1.0,1.0,12.84999999999998,71.79999999999998
CARA_LO_CHEMBL3705480_Ki_0021,Rules-only baseline,rules_only,Rule/desirability baseline,final,81.08000000000001,0.8556940875200472,1.0,1.0,14.419999999999987,95.5
CARA_LO_CHEMBL3705486_Ki_0022,Rules-only baseline,rules_only,Rule/desirability baseline,final,68.87,0.8131307602511763,1.0,1.0,14.694999999999993,83.565
CARA_LO_CHEMBL3705705_IC50_0023,Rules-only baseline,rules_only,Rule/desirability baseline,final,74.06,0.9334426293007569,1.0,1.0,5.984999999999999,80.045
CARA_LO_CHEMBL3705715_Ki_0024,Rules-only baseline,rules_only,Rule/desirability baseline,final,88.02999999999999,0.8933849097280966,1.0,1.0,9.719999999999999,97.74999999999999
CARA_LO_CHEMBL3705825_Ki_0025,Rules-only baseline,rules_only,Rule/desirability baseline,final,72.97999999999999,0.8635792664091075,1.0,1.0,9.420000000000016,82.4
CARA_LO_CHEMBL3705860_IC50_0026,Rules-only baseline,rules_only,Rule/desirability baseline,final,87.11999999999999,0.9333816750269445,1.0,1.0,4.290000000000006,91.41
CARA_LO_CHEMBL3705868_IC50_0027,Rules-only baseline,rules_only,Rule/desirability baseline,final,54.410000000000004,0.7191954458119187,1.0,1.0,19.139999999999993,73.55
CARA_LO_CHEMBL3705882_Ki_0028,Rules-only baseline,rules_only,Rule/desirability baseline,final,64.96000000000001,0.74593984083115,1.0,1.0,21.389999999999972,86.34999999999998
CARA_LO_CHEMBL3705899_IC50_0029,Rules-only baseline,rules_only,Rule/desirability baseline,final,60.949999999999996,0.7495292354468672,1.0,1.0,23.32,84.27
CARA_LO_CHEMBL3705917_IC50_0030,Rules-only baseline,rules_only,Rule/desirability baseline,final,54.47,0.7047143618070445,1.0,1.0,18.319999999999993,72.78999999999999
CARA_LO_CHEMBL3705960_IC50_0031,Rules-only baseline,rules_only,Rule/desirability baseline,final,68.6,0.7612294602665072,1.0,1.0,21.570000000000007,90.17
CARA_LO_CHEMBL3705963_IC50_0032,Rules-only baseline,rules_only,Rule/desirability baseline,final,59.57000000000001,0.85930907791204,1.0,1.0,8.86999999999999,68.44
CARA_LO_CHEMBL3705983_IC50_0033,Rules-only baseline,rules_only,Rule/desirability baseline,final,53.68,0.7353473368430804,1.0,1.0,17.81000000000001,71.49000000000001
CARA_LO_CHEMBL3706272_IC50_0034,Rules-only baseline,rules_only,Rule/desirability baseline,final,70.05499999999999,0.8061633960520602,1.0,1.0,15.534999999999997,85.58999999999999
CARA_LO_CHEMBL3706298_IC50_0035,Rules-only baseline,rules_only,Rule/desirability baseline,final,81.63,0.8735531394017207,1.0,1.0,9.530000000000001,91.16
CARA_LO_CHEMBL3706356_IC50_0036,Rules-only baseline,rules_only,Rule/desirability baseline,final,62.800000000000004,0.7620243289916347,1.0,1.0,18.864999999999988,81.66499999999999
CARA_LO_CHEMBL3706360_IC50_0037,Rules-only baseline,rules_only,Rule/desirability baseline,final,69.06,0.8432227176255487,1.0,1.0,11.319999999999993,80.38
CARA_LO_CHEMBL3707497_IC50_0038,Rules-only baseline,rules_only,Rule/desirability baseline,final,65.01,0.852288268943958,1.0,1.0,10.729999999999976,75.73999999999998
CARA_LO_CHEMBL3707783_IC50_0039,Rules-only baseline,rules_only,Rule/desirability baseline,final,59.11,0.7267399919781592,1.0,1.0,20.269999999999996,79.38
CARA_LO_CHEMBL3707789_Ki_0040,Rules-only baseline,rules_only,Rule/desirability baseline,final,78.72999999999999,0.9013493978967778,1.0,1.0,6.490000000000023,85.22000000000001
CARA_LO_CHEMBL3707834_Ki_0041,Rules-only baseline,rules_only,Rule/desirability baseline,final,76.09,0.9123094030980125,1.0,1.0,7.469999999999999,83.56
CARA_LO_CHEMBL3707951_IC50_0042,Rules-only baseline,rules_only,Rule/desirability baseline,final,56.129999999999995,0.689284130641769,1.0,1.0,21.52000000000001,77.65
CARA_LO_CHEMBL3707962_IC50_0043,Rules-only baseline,rules_only,Rule/desirability baseline,final,80.91,0.9086744086040968,1.0,1.0,5.090000000000003,86.0
CARA_LO_CHEMBL3734174_IC50_0044,Rules-only baseline,rules_only,Rule/desirability baseline,final,77.14,0.8646670549850278,1.0,1.0,9.36,86.5
CARA_LO_CHEMBL3734552_EC50_0045,Rules-only baseline,rules_only,Rule/desirability baseline,final,71.82000000000001,0.7553593580624177,1.0,1.0,22.950000000000003,94.77000000000001
CARA_LO_CHEMBL3883076_IC50_0046,Rules-only baseline,rules_only,Rule/desirability baseline,final,52.63,0.8209966087983696,1.0,1.0,12.410000000000004,65.04
CARA_LO_CHEMBL3887029_Ki_0047,Rules-only baseline,rules_only,Rule/desirability baseline,final,71.38,0.8394764938774417,1.0,1.0,11.219999999999999,82.6
CARA_LO_CHEMBL3887030_Ki_0048,Rules-only baseline,rules_only,Rule/desirability baseline,final,54.65,0.8333621701939685,1.0,1.0,10.610000000000007,65.26
CARA_LO_CHEMBL3887063_IC50_0049,Rules-only baseline,rules_only,Rule/desirability baseline,final,57.74,0.6423308516442909,1.0,1.0,30.880000000000003,88.62
CARA_LO_CHEMBL3887074_IC50_0050,Rules-only baseline,rules_only,Rule/desirability baseline,final,69.24,0.7336653976746992,1.0,1.0,21.679999999999993,90.91999999999999
CARA_LO_CHEMBL3887224_IC50_0051,Rules-only baseline,rules_only,Rule/desirability baseline,final,54.739999999999995,0.9478816684873563,1.0,1.0,1.1700000000000088,55.910000000000004
CARA_LO_CHEMBL3887259_EC50_0052,Rules-only baseline,rules_only,Rule/desirability baseline,final,59.660000000000004,0.8267545529169918,1.0,1.0,12.740000000000002,72.4
CARA_LO_CHEMBL3887288_IC50_0053,Rules-only baseline,rules_only,Rule/desirability baseline,final,82.58,0.8968198410263891,1.0,1.0,7.420000000000002,90.0
CARA_LO_CHEMBL3887334_IC50_0054,Rules-only baseline,rules_only,Rule/desirability baseline,final,54.96999999999999,0.6462770217175365,1.0,1.0,26.6,81.57
CARA_LO_CHEMBL3887429_IC50_0055,Rules-only baseline,rules_only,Rule/desirability baseline,final,75.58,0.8930038613845154,1.0,1.0,8.629999999999995,84.21
CARA_LO_CHEMBL3887731_Ki_0056,Rules-only baseline,rules_only,Rule/desirability baseline,final,87.6,0.9201744124534473,1.0,1.0,6.150000000000006,93.75
CARA_LO_CHEMBL3887866_IC50_0057,Rules-only baseline,rules_only,Rule/desirability baseline,final,66.09,0.8059207700971207,1.0,1.0,12.079999999999984,78.16999999999999
CARA_LO_CHEMBL3887887_IC50_0058,Rules-only baseline,rules_only,Rule/desirability baseline,final,62.73,0.7698501005975382,1.0,1.0,16.21,78.94
CARA_LO_CHEMBL3888033_IC50_0059,Rules-only baseline,rules_only,Rule/desirability baseline,final,70.66,0.7221164820394674,1.0,1.0,23.039999999999992,93.69999999999999
CARA_LO_CHEMBL3888094_IC50_0060,Rules-only baseline,rules_only,Rule/desirability baseline,final,59.64,0.7464088116184354,1.0,1.0,18.260000000000005,77.9
CARA_LO_CHEMBL3888209_IC50_0061,Rules-only baseline,rules_only,Rule/desirability baseline,final,59.54,0.7863356533697,1.0,1.0,15.320000000000014,74.86000000000001
CARA_LO_CHEMBL3888296_IC50_0062,Rules-only baseline,rules_only,Rule/desirability baseline,final,89.2,0.9276906828775106,1.0,1.0,6.195000000000007,95.39500000000001
CARA_LO_CHEMBL3888825_IC50_0063,Rules-only baseline,rules_only,Rule/desirability baseline,final,76.78500000000001,0.8658528271046823,1.0,1.0,12.644999999999982,89.42999999999999
CARA_LO_CHEMBL3888867_IC50_0064,Rules-only baseline,rules_only,Rule/desirability baseline,final,54.92999999999999,0.8098955565435991,1.0,1.0,12.820000000000007,67.75
